\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.0) Incisio~9zi4\(34.03) Reopen~bfj4\;Reopening of recent thoracotomy site;ICD9:34.03;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.0) Incisio~9zi4\(34.04) Insert~qxo8\;Insertion of intercostal catheter for drainage;ICD9:34.04;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.0) Incisio~9zi4\(34.05) Creati~guee\;Creation of pleuroperitoneal shunt;ICD9:34.05;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.0) Incisio~9zi4\(34.06) Thorac~okm9\;Thoracoscopic drainage of pleural cavity;ICD9:34.06;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.0) Incisio~9zi4\(34.09) Other~356t\;Other incision of pleura;ICD9:34.09;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.1) Incisio~sdue\;Incision of mediastinum;ICD9:34.1;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\;Diagnostic procedures on chest wall, pleura, mediastinum, and diaphragm;ICD9:34.2;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.20) Thorac~fljz\;Thoracoscopic pleural biopsy;ICD9:34.20;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.21) Transp~vg5i\;Transpleural thoracoscopy;ICD9:34.21;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.22) Medias~9439\;Mediastinoscopy;ICD9:34.22;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.23) Biopsy~c2pe\;Biopsy of chest wall;ICD9:34.23;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.24) Other~1gf4\;Other pleural biopsy;ICD9:34.24;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.25) Closed~1gr1\;Closed [percutaneous] [needle] biopsy of mediastinum;ICD9:34.25;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.25) Closed~1gr1\;Closed percutaneous needle biopsy of mediastinum;ICD9:34.25;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.25) Closed~1gr1\;Closed [percutaneous] [needle] biopsy of mediastinum;ICD9:34.25;Surgical Procedure;1
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.26) Open m~3f59\;Open mediastinal biopsy;ICD9:34.26;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.27) Biopsy~jk12\;Biopsy of diaphragm;ICD9:34.27;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.28) Other~svmf\;Other diagnostic procedures on chest wall, pleura, and diaphragm;ICD9:34.28;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.2) Diagnos~a6da\(34.29) Other~7nj1\;Other diagnostic procedures on mediastinum;ICD9:34.29;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.3) Excisio~to8n\;Excision or destruction of lesion or tissue of mediastinum;ICD9:34.3;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.4) Excisio~pfsg\;Excision or destruction of lesion of chest wall;ICD9:34.4;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.5) Pleurectomy\;Pleurectomy;ICD9:34.5;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.5) Pleurectomy\(34.51) Decort~0le1\;Decortication of lung;ICD9:34.51;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.5) Pleurectomy\(34.52) Thorac~1w5c\;Thoracoscopic decortication of lung;ICD9:34.52;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.5) Pleurectomy\(34.59) Other~29jx\;Other excision of pleura;ICD9:34.59;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.6) Scarifi~stra\;Scarification of pleura;ICD9:34.6;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\;Repair of chest wall;ICD9:34.7;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\(34.71) Suture~1ft8\;Suture of laceration of chest wall;ICD9:34.71;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\(34.72) Closur~4z0v\;Closure of thoracostomy;ICD9:34.72;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\(34.73) Closur~9dmq\;Closure of other fistula of thorax;ICD9:34.73;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\(34.74) Repair~9ofs\;Repair of pectus deformity;ICD9:34.74;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.7) Repair~wip9\(34.79) Other~rtye\;Other repair of chest wall;ICD9:34.79;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\;Operations on diaphragm;ICD9:34.8;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.81) Excisi~wtl2\;Excision of lesion or tissue of diaphragm;ICD9:34.81;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.82) Suture~xn39\;Suture of laceration of diaphragm;ICD9:34.82;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.83) Closur~vpwb\;Closure of fistula of diaphragm;ICD9:34.83;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.84) Other~yiyn\;Other repair of diaphragm;ICD9:34.84;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.85) Implan~jn3d\;Implantation of diaphragmatic pacemaker;ICD9:34.85;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.8) Operati~g3nz\(34.89) Other~a9zm\;Other operations on diaphragm;ICD9:34.89;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.9) Other o~jkhq\;Other operations on thorax;ICD9:34.9;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.9) Other o~jkhq\(34.91) Thorac~jyvm\;Thoracentesis;ICD9:34.91;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.9) Other o~jkhq\(34.92) Inject~hexe\;Injection into thoracic cavity;ICD9:34.92;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.9) Other o~jkhq\(34.93) Repair~wphb\;Repair of pleura;ICD9:34.93;Surgical Procedure;0
\ACT\PROCEDURE\09\(30-34.99) Ope~196z\(34) Operation~i7am\(34.9) Other o~jkhq\(34.99) Other~5aej\;Other operations on thorax;ICD9:34.99;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\;Operations on the digestive system;ICD9:42-54.99;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\;OPERATIONS ON THE DIGESTIVE SYSTEM;ICD9:42-54.99;Surgical Procedure;1
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\;Operations on esophagus;ICD9:42;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.0) Esophagotomy\;Esophagotomy;ICD9:42.0;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.0) Esophagotomy\(42.01) Incisi~ny0b\;Incision of esophageal web;ICD9:42.01;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.0) Esophagotomy\(42.09) Other~zzdc\;Other incision of esophagus;ICD9:42.09;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.1) Esophagostomy\;Esophagostomy;ICD9:42.1;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.1) Esophagostomy\(42.10) Esopha~2v80\;Esophagostomy, not otherwise specified;ICD9:42.10;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.1) Esophagostomy\(42.11) Cervic~dw4u\;Cervical esophagostomy;ICD9:42.11;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.1) Esophagostomy\(42.12) Exteri~667w\;Exteriorization of esophageal pouch;ICD9:42.12;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.1) Esophagostomy\(42.19) Other~52xn\;Other external fistulization of esophagus;ICD9:42.19;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\;Diagnostic procedures on esophagus;ICD9:42.2;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.21) Operat~uq34\;Operative esophagoscopy by incision;ICD9:42.21;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.22) Esopha~g5n0\;Esophagoscopy through artificial stoma;ICD9:42.22;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.23) Other~u0jn\;Other esophagoscopy;ICD9:42.23;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.24) Closed~tas6\;Closed [endoscopic] biopsy of esophagus;ICD9:42.24;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.24) Closed~tas6\;Closed endoscopic biopsy of esophagus;ICD9:42.24;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.24) Closed~tas6\;Closed [endoscopic] biopsy of esophagus;ICD9:42.24;Surgical Procedure;1
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.25) Open b~cw62\;Open biopsy of esophagus;ICD9:42.25;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.2) Diagnos~ur0l\(42.29) Other~2el7\;Other diagnostic procedures on esophagus;ICD9:42.29;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.3) Local e~hpc2\;Local excision or destruction of lesion or tissue of esophagus;ICD9:42.3;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.3) Local e~hpc2\(42.31) Local~0dsl\;Local excision of esophageal diverticulum;ICD9:42.31;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.3) Local e~hpc2\(42.32) Local~w9uo\;Local excision of other lesion or tissue of esophagus;ICD9:42.32;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.3) Local e~hpc2\(42.33) Endosc~xlaw\;Endoscopic excision or destruction of lesion or tissue of esophagus;ICD9:42.33;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.3) Local e~hpc2\(42.39) Other~i5gy\;Other destruction of lesion or tissue of esophagus;ICD9:42.39;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.4) Excisio~pl8m\;Excision of esophagus;ICD9:42.4;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.4) Excisio~pl8m\(42.40) Esopha~38is\;Esophagectomy, not otherwise specified;ICD9:42.40;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.4) Excisio~pl8m\(42.41) Partia~ei9z\;Partial esophagectomy;ICD9:42.41;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.4) Excisio~pl8m\(42.42) Total~d1so\;Total esophagectomy;ICD9:42.42;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\;Intrathoracic anastomosis of esophagus;ICD9:42.5;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.51) Intrat~8iag\;Intrathoracic esophagoesophagostomy;ICD9:42.51;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.52) Intrat~0emu\;Intrathoracic esophagogastrostomy;ICD9:42.52;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.53) Intrat~bskp\;Intrathoracic esophageal anastomosis with interposition of small bowel;ICD9:42.53;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.54) Other~5ukn\;Other intrathoracic esophagoenterostomy;ICD9:42.54;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.55) Intrat~u5yo\;Intrathoracic esophageal anastomosis with interposition of colon;ICD9:42.55;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.56) Other~x3er\;Other intrathoracic esophagocolostomy;ICD9:42.56;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.58) Intrat~qoik\;Intrathoracic esophageal anastomosis with other interposition;ICD9:42.58;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.5) Intrath~4h5g\(42.59) Other~a52v\;Other intrathoracic anastomosis of esophagus;ICD9:42.59;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\;Antesternal anastomosis of esophagus;ICD9:42.6;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.61) Antest~j1gm\;Antesternal esophagoesophagostomy;ICD9:42.61;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.62) Antest~136r\;Antesternal esophagogastrostomy;ICD9:42.62;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.63) Antest~nujn\;Antesternal esophageal anastomosis with interposition of small bowel;ICD9:42.63;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.64) Other~fy56\;Other antesternal esophagoenterostomy;ICD9:42.64;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.65) Antest~gfwn\;Antesternal esophageal anastomosis with interposition of colon;ICD9:42.65;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.66) Other~ky83\;Other antesternal esophagocolostomy;ICD9:42.66;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.68) Other~8e8l\;Other antesternal esophageal anastomosis with interposition;ICD9:42.68;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.6) Anteste~gr6h\(42.69) Other~chig\;Other antesternal anastomosis of esophagus;ICD9:42.69;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.7) Esophag~pktv\;Esophagomyotomy;ICD9:42.7;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\;Other repair of esophagus;ICD9:42.8;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.81) Insert~hgsz\;Insertion of permanent tube into esophagus;ICD9:42.81;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.82) Suture~f3w4\;Suture of laceration of esophagus;ICD9:42.82;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.83) Closur~igpf\;Closure of esophagostomy;ICD9:42.83;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.84) Repair~z5q2\;Repair of esophageal fistula, not elsewhere classified;ICD9:42.84;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.85) Repair~gnsd\;Repair of esophageal stricture;ICD9:42.85;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.86) Produc~jtzq\;Production of subcutaneous tunnel without esophageal anastomosis;ICD9:42.86;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.87) Other~561g\;Other graft of esophagus;ICD9:42.87;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.8) Other r~7ysf\(42.89) Other~jmfn\;Other repair of esophagus;ICD9:42.89;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.9) Other o~y4h6\;Other operations on esophagus;ICD9:42.9;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.9) Other o~y4h6\(42.91) Ligati~0ar3\;Ligation of esophageal varices;ICD9:42.91;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.9) Other o~y4h6\(42.92) Dilati~a22l\;Dilation of esophagus;ICD9:42.92;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(42) Operation~6im3\(42.9) Other o~y4h6\(42.99) Other~vd9n\;Other operations on esophagus;ICD9:42.99;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\;Incision and excision of stomach;ICD9:43;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.0) Gastrotomy\;Gastrotomy;ICD9:43.0;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\;Gastrostomy;ICD9:43.1;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\(43.11) Percut~k3tm\;Percutaneous [endoscopic] gastrostomy [peg];ICD9:43.11;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\(43.11) Percut~k3tm\;Percutaneous [endoscopic] gastrostomy [PEG];ICD9:43.11;Surgical Procedure;1
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\(43.11) Percut~k3tm\;Percutaneous endoscopic gastrostomy peg;ICD9:43.11;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\(43.11) Percut~k3tm\;Percutaneous [endoscopic] gastrostomy [PEG];ICD9:43.11;Surgical Procedure;1
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.1) Gastrostomy\(43.19) Other~p4u4\;Other gastrostomy;ICD9:43.19;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.3) Pyloromyotomy\;Pyloromyotomy;ICD9:43.3;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.4) Local e~fsxa\;Local excision or destruction of lesion or tissue of stomach;ICD9:43.4;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.4) Local e~fsxa\(43.41) Endosc~ko8c\;Endoscopic excision or destruction of lesion or tissue of stomach;ICD9:43.41;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.4) Local e~fsxa\(43.42) Local~kpi1\;Local excision of other lesion or tissue of stomach;ICD9:43.42;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.4) Local e~fsxa\(43.49) Other~k7en\;Other destruction of lesion or tissue of stomach;ICD9:43.49;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.5) Partial~4vd5\;Partial gastrectomy with anastomosis to esophagus;ICD9:43.5;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.6) Partial~kayu\;Partial gastrectomy with anastomosis to duodenum;ICD9:43.6;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.7) Partial~rea5\;Partial gastrectomy with anastomosis to jejunum;ICD9:43.7;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\;Other partial gastrectomy;ICD9:43.8;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\(43.81) Partia~s1gj\;Partial gastrectomy with jejunal transposition;ICD9:43.81;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\(43.82) Laparo~26e0\;Laparoscopic vertical (sleeve) gastrectomy;ICD9:43.82;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\(43.82) Laparo~26e0\;Laparoscopic vertical sleeve gastrectomy;ICD9:43.82;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\(43.82) Laparo~26e0\;Laparoscopic vertical (sleeve) gastrectomy;ICD9:43.82;Surgical Procedure;1
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.8) Other p~c556\(43.89) Open a~5287\;Open and other partial gastrectomy;ICD9:43.89;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.9) Total g~u8mh\;Total gastrectomy;ICD9:43.9;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.9) Total g~u8mh\(43.91) Total~tiyv\;Total gastrectomy with intestinal interposition;ICD9:43.91;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(43) Incision~c75u\(43.9) Total g~u8mh\(43.99) Other~h2dm\;Other total gastrectomy;ICD9:43.99;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\;Other operations on stomach;ICD9:44;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.0) Vagotomy\;Vagotomy;ICD9:44.0;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.0) Vagotomy\(44.00) Vagoto~18ch\;Vagotomy, not otherwise specified;ICD9:44.00;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.0) Vagotomy\(44.01) Trunca~ifu8\;Truncal vagotomy;ICD9:44.01;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.0) Vagotomy\(44.02) Highly~oqq3\;Highly selective vagotomy;ICD9:44.02;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.0) Vagotomy\(44.03) Other~iu23\;Other selective vagotomy;ICD9:44.03;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.1) Diagnos~3v30\;Diagnostic procedures on stomach;ICD9:44.1;Surgical Procedure;0
\ACT\PROCEDURE\09\(42-54.99) Ope~bzgq\(44) Other ope~1nhy\(44.1) Diagnos~3v30\(44.11) Transa~njud\;Transabdominal gastroscopy;ICD9:44.11;Surgical Procedure;0
